Time,Instantaneous Velocity
0.0,0.0
0.03333333333333333,0.02207492192586263
0.06666666666666667,0.022639520963033042
0.1,0.01366751194000244
0.13333333333333333,0.07322299679120382
0.16666666666666666,0.03495026477845188
0.2,0.014109444618225098
0.23333333333333334,0.058637543391675734
0.26666666666666666,0.008139252662658691
0.3,0.04620100240796809
0.3333333333333333,0.17999323562487063
0.36666666666666664,0.0676628443520546
0.4,0.16756010886075132
0.43333333333333335,0.15976211229960124
0.4666666666666667,0.05766452550888061
0.5,0.0905346583472621
0.5333333333333333,0.11477720737457275
0.5666666666666667,0.03690656820933024
0.6,0.0
0.6333333333333333,0.0
0.6666666666666666,0.056231910073052976
0.7,0.20468636155128478
0.7333333333333333,0.06752156615257263
0.7666666666666667,0.3172311937664274
0.8,0.4772327502568563
0.8333333333333334,0.3897772232691447
0.8666666666666667,0.34192849979183654
0.9,0.5611446584533561
0.9333333333333333,0.34899181010023406
0.9666666666666667,0.6127791140816188
1.0,0.3446270618252457
1.0333333333333334,0.3421312054133009
1.0666666666666667,0.5775941359801485
1.1,0.5289144589179681
1.1333333333333333,0.3406092941761017
1.1666666666666667,0.4865166473377727
1.2,0.43056103316170635
1.2333333333333334,0.39567414731435857
1.2666666666666666,0.4997062743435403
1.3,0.5726976416583686
1.3333333333333333,0.29050595962966047
1.3666666666666667,0.2737265471616041
1.4,0.26514879154662513
1.4333333333333333,0.2093977790367188
1.4666666666666666,0.18562708122348973
1.5,0.17339014212290446
1.5333333333333334,0.09206187619744322
1.5666666666666667,0.13022568853962022
1.6,0.04863972663879394
1.6333333333333333,0.11266362040202105
1.6666666666666667,0.024569097024284794
1.7,0.05772045850753784
1.7333333333333334,0.049934946932530165
1.7666666666666666,0.011854887008666992
1.8,0.03322653070357139
1.8333333333333333,0.13354519358601408
1.8666666666666667,0.4277918554229026
1.9,0.46741664470490113
1.9333333333333333,0.13688003222147624
1.9666666666666666,0.1610767126083374
2.0,0.17386875449887565
2.033333333333333,0.03871719795632473
2.066666666666667,0.0016170501708984374
2.1,0.03909777234989228
2.1333333333333333,0.1761655365801223
2.1666666666666665,0.09292554426431034
2.2,0.07130725130392708
2.2333333333333334,0.024268317222595214
2.2666666666666666,0.029339170455932616
2.3,0.0
2.3333333333333335,0.11132665872573852
2.3666666666666667,0.02466767524700516
2.4,0.04273390471935272
2.433333333333333,0.07394193013509115
2.466666666666667,0.00523336927096049
2.5,0.06093031107495414
2.533333333333333,0.06093031107495414
2.566666666666667,0.023147984345753988
2.6,0.0773718623580444
2.6333333333333333,0.009350252151489259
2.6666666666666665,0.013224528233210246
2.7,0.0
2.7333333333333334,0.07572209139664968
2.7666666666666666,0.28694314111880986
2.8,0.15589935936085614
2.8333333333333335,0.32466230237039445
2.8666666666666667,0.4284839650321286
2.9,0.2019787038660073
2.933333333333333,0.4096992014129385
2.966666666666667,0.3053432535156449
3.0,0.48199979193863335
3.033333333333333,0.31999488671620685
3.066666666666667,0.48760295708974205
3.1,0.29728268043270056
3.1333333333333333,0.2919331134258952
3.1666666666666665,0.12199098350333565
3.2,0.29620091045588204
3.2333333333333334,0.007344043254852295
3.2666666666666666,0.20240379571914674
3.3,0.15105630853591198
3.3333333333333335,0.3343789420275726
3.3666666666666667,0.4651173599556285
3.4,0.2801908769612099
3.433333333333333,0.42937304248970626
3.466666666666667,0.5192900414232713
3.5,0.341579030019149
3.533333333333333,0.1508863886197408
3.566666666666667,0.057034627596537275
3.6,0.04385805674115342
3.6333333333333333,0.0007192909717559815
3.6666666666666665,0.0007660547892252604
3.7,0.001050818462982366
3.7333333333333334,0.014671126132872572
3.7666666666666666,0.02491750717163086
3.8,0.0038251837094624838
3.8333333333333335,0.0
3.8666666666666667,0.016872315062720324
3.9,0.01744135136870072
3.933333333333333,0.004769334389459771
3.966666666666667,0.19325810504157961
4.0,0.0
4.033333333333333,0.22798985640207928
4.066666666666666,0.0
4.1,0.0
4.133333333333334,0.3999029650946665
4.166666666666667,0.46972497020430254
4.2,0.06354400316874186
4.233333333333333,0.23957311312357585
4.266666666666667,0.1791080395380656
4.3,0.17140251795450848
4.333333333333333,34.02254142153207
4.366666666666666,0.8520840485890706
4.4,0.2707322398821513
4.433333333333334,0.5891566346748968
4.466666666666667,0.7145889485962011
